,SIGHTING_ID,OCCURRED_DATE,CITY,STATE,COUNTRY,SHAPE,SUMMARY,YEAR,CITYSTATE
36802,36803,2015-12-22,Sky Valley,CA,USA,Cigar,Streaking comet like with long light spray trail.  ((NUFORC Note:  Re-entering space debris.  PD)),2015.0,"Sky Valley, CA"
36814,36815,2015-12-22,Harlansburgh,PA,USA,Light,It was around 9:30 at night. White lights coming out of the east sky. No noise. 75 plus lights they disappeared in the moon light. I lo,2015.0,"Harlansburgh, PA"
36829,36830,2015-12-20,York Valley,AZ,USA,Orb,12/20/15 13:30 York Valley AZ Full Moon siea sphere that changed to yellow red and imploded,2015.0,"York Valley, AZ"
36833,36834,2015-12-20,Attelboro,MA,USA,Other,We do not have this type of technology.,2015.0,"Attelboro, MA"
36835,36836,2015-12-20,Surrey,ND,USA,Light,"Around 2200 on 12/20, three low traveling blinking blue lights rapidly went from east to west out of site in just seconds.",2015.0,"Surrey, ND"
36861,36862,2015-12-17,Arabi,GA,USA,Other,I was driving N on 75 and the evening was extremely cloudy; clouds were very low.  I then saw a massive object come out of clouds.,2015.0,"Arabi, GA"
36866,36867,2015-12-17,Port Isabel,TX,USA,Cylinder,Silver cylinder crossing the sky in one minute.,2015.0,"Port Isabel, TX"
36869,36870,2015-12-17,Pope,MS,USA,Triangle,"Two white lights together in western sky north Ms, 12/17/15",2015.0,"Pope, MS"
36874,36875,2015-12-17,North Minneapolis,MN,USA,Light,"Bright light changed to blue, green white, was seen over Downtown Minneapolis from North Minneapolis",2015.0,"North Minneapolis, MN"
36886,36887,2015-12-15,New Haven (Fair Haven/East Haven),CT,USA,Light,Bright light in the sky very bright.  It would dim out and get real bright and big again.,2015.0,"New Haven (Fair Haven/East Haven), CT"
36890,36891,2015-12-15,Larned,KS,USA,Formation,"Three brown, round triangular objects.",2015.0,"Larned, KS"
36891,36892,2015-12-15,Fairgrove,MI,USA,Rectangle,"Very large, square shaped headed west, smaller red light shoots out from back and heads east.",2015.0,"Fairgrove, MI"
36892,36893,2015-12-15,Robbinsville,NJ,USA,Fireball,A very large bluish white ball flashed in the sky for a few seconds.,2015.0,"Robbinsville, NJ"
36893,36894,2015-12-15,Otay Mesa,CA,USA,Oval,Coworker and I (and confirmed with security guard 5 mi. away at jobsite) saw a blue and green light just appear in sky above Otay Mesa,2015.0,"Otay Mesa, CA"
36897,36898,2015-12-15,Penndel,PA,USA,Sphere,Early a.m. spherical UFOs chase high-flying airliner.,2015.0,"Penndel, PA"
36900,36901,2015-12-15,Mountatin Top,PA,USA,Rectangle,Extremely low flying object with haze around it.,2015.0,"Mountatin Top, PA"
36910,36911,2015-12-14,Russell Springs,KY,USA,Light,Strange lights seen in Russell County.,2015.0,"Russell Springs, KY"
36912,36913,2015-12-14,Milwaukee (north of),WI,USA,Cigar,Glowing streak high in the sky.,2015.0,"Milwaukee (north of), WI"
36919,36920,2015-12-14,Dothan (general area),AL,USA,Fireball,"Seemed close, perhaps over Florida, por the ocean near there/would appreciate a picture that someone else saw,",2015.0,"Dothan (general area), AL"
36947,36948,2015-12-11,Oakland Township,MI,USA,Light,((HOAX??))  One light was visible moving erratcily with lights turning on then off in 15 second intervals around the middle light.,2015.0,"Oakland Township, MI"
36959,36960,2015-12-10,East Los Angeles (Boyle Heights),CA,USA,Flash,"Loud low buzzing motorized bright flash of light that simultaneously ""turned on and off"" every television in neighborhood.",2015.0,"East Los Angeles (Boyle Heights), CA"
36961,36962,2015-12-10,Valley Falls,KS,USA,Triangle,Triangle ufo saw clouds through the center of it.,2015.0,"Valley Falls, KS"
36967,36968,2015-12-10,Bluff City,TN,USA,Triangle,8 strange triangle shaped craft with blinking lights,2015.0,"Bluff City, TN"
36972,36973,2015-12-10,Trumann,AR,USA,Triangle,Three dull red lights forming a triangle moved rapidly and silently from the north to the south.,2015.0,"Trumann, AR"
36982,36983,2015-12-09,Mount Ida,AR,USA,Sphere,5-6 small white spheres dancing in sky for approximately 10 seconds --  way above birds.,2015.0,"Mount Ida, AR"
36983,36984,2015-12-09,Frenchtown (Monroe),MI,USA,Fireball,"Two fireballs followed by a third over shoreline of Lake Erie, heading NorthEast.  A 4th fireball followed same path 2 min later.",2015.0,"Frenchtown (Monroe), MI"
36987,36988,2015-12-08,New Bloomington,OH,USA,Changing,Object flying with three bright white lights,2015.0,"New Bloomington, OH"
36990,36991,2015-12-08,Matanzas Inlet,FL,USA,Other,"Unusual crescent shaped object photographed Matanzas Inlet, FL.  ((NUFORC Note:  Kite for sky-surfing.  PD))",2015.0,"Matanzas Inlet, FL"
36998,36999,2015-12-07,Bexley,OH,USA,Fireball,2 fiery objects seen above the starbucks in the center of town.,2015.0,"Bexley, OH"
37001,37002,2015-12-07,Cowlington,OK,USA,Circle,"Small white circle moving steadily across the sky, stopped, shimmied back and forth, took off at a Right angle.",2015.0,"Cowlington, OK"
37012,37013,2015-12-05,Huntingdon Valley,PA,USA,Other,White oreo shaped object  - North East Philadelphia - East Sky,2015.0,"Huntingdon Valley, PA"
37016,37017,2015-12-05,Green Bay West,WI,USA,Sphere,8 to 10 round objects in formation flashing and glittering sun light 2 thousand feet above observer.,2015.0,"Green Bay West, WI"
37025,37026,2015-12-04,Alanson,MI,USA,Changing,"Shape-shifting lights over Alanson, Michigan.",2015.0,"Alanson, MI"
37030,37031,2015-12-04,Wilmington (?),NC,USA,Unknown,"Bright light close to earth fades red and disappears to right side of sky, as helicopter spotlight searches in sky overhead",2015.0,"Wilmington (?), NC"
37043,37044,2015-12-04,Catawissa/Burnsville,MO,USA,Triangle,Multiple triangular light clusters overhead ten or more at different altitudes.  Typically white lights however observed one with red.,2015.0,"Catawissa/Burnsville, MO"
37045,37046,2015-12-04,Clare,MI,USA,Disk,large round flashing lights around it and glided west.,2015.0,"Clare, MI"
37061,37062,2015-12-02,Layton (south of),UT,USA,Circle,Flashing/darting light in the sky over an hour,2015.0,"Layton (south of), UT"
37066,37067,2015-12-02,Richmond (near),VA,USA,Triangle,Black Triangle shaped with bright white lights flying by 95 in Richmond.,2015.0,"Richmond (near), VA"
37070,37071,2015-12-01,Sea-Tac (to the south of??),WA,USA,Unknown,"I saw four or five ""projectiles"" launch minutes apart, straight up in the sky, change trajectory, and shoot north.",2015.0,"Sea-Tac (to the south of??), WA"
37084,37085,2015-11-29,Brownsville (on I-5 highway),OR,USA,Light,Saw a bright unidentified object in the sky while driving.,2015.0,"Brownsville (on I-5 highway), OR"
37094,37095,2015-11-28,Continental Divide,NM,USA,Circle,"Sent to MUFON, confirmed to be unsolved.",2015.0,"Continental Divide, NM"
37096,37097,2015-11-28,Ann Arbor MI,MI,USA,Circle,ufo moving across the sky at 6 in the morning,2015.0,"Ann Arbor MI, MI"
37097,37098,2015-11-28,Pine River,WI,USA,Changing,Two extreme white changing shapes with downward beams of light.  ((NUFORC Note:  Possibly planets in the SE sky?  PD)),2015.0,"Pine River, WI"
37110,37111,2015-11-26,Suquamish,WA,USA,Formation,"Over a dozen objects in formation; they were flashing red, blue, green and yellow.  ((NUFORC Note:  Possibly ""twinkling"" stars?  PD))",2015.0,"Suquamish, WA"
37128,37129,2015-11-25,Capitol Heights,MD,USA,Circle,I witness a spaceship.,2015.0,"Capitol Heights, MD"
37131,37132,2015-11-25,Eastsound,WA,USA,Diamond,5-7 star shaped craft spotted in the San Juan Islands.,2015.0,"Eastsound, WA"
37132,37133,2015-11-25,Moline,IL,USA,Other,Many small balls of light continuously passing low across the sky from north to south.,2015.0,"Moline, IL"
37135,37136,2015-11-25,Dunes City,OR,USA,Fireball,"Big bright GREEN FIREBALL seen burning slowly to the earth in Dunes City, Oregon",2015.0,"Dunes City, OR"
37140,37141,2015-11-25,Loleta,CA,USA,Triangle,It was shocking and caught be off gaurd toi see something in the sky at a low flight zone.,2015.0,"Loleta, CA"
37141,37142,2015-11-25,Ft. Myers Beach,FL,USA,Fireball,"We noticed a large orange light gliding slowly in the sky, then a helicopter or other object flew toward it almost to fend it off.  The",2015.0,"Ft. Myers Beach, FL"
37149,37150,2015-11-24,Sears Point Raceway,CA,USA,Diamond,Bright object above old navy base.,2015.0,"Sears Point Raceway, CA"
37160,37161,2015-11-24,Polson (north of),MT,USA,Orb,"BRIGHT GREEN LIGHT STREAKING DOWNWARD WITH TAIL, ABNORMALLY FAST TO RIGHT OF NEARLY FULL MOON.",2015.0,"Polson (north of), MT"
37169,37170,2015-11-23,Kenvil,NJ,USA,Unknown,Very fast object changing direction at a sharp angle twice.,2015.0,"Kenvil, NJ"
37188,37189,2015-11-22,Tuscarora Indian Reservation,NY,USA,Other,Three X shaped silver stationary objects observed above Native American Reservation.,2015.0,"Tuscarora Indian Reservation, NY"
37200,37201,2015-11-22,Crestone,CO,USA,Fireball,"I used to see you when I lived in Seattle.

 Last night my wife and I saw this amazing comet like.",2015.0,"Crestone, CO"
37206,37207,2015-11-22,Lucasville,OH,USA,Circle,We were driving down the road and saw a bright white circle in the sky head straight down.  It was Whitish green as it fell straight fr,2015.0,"Lucasville, OH"
37209,37210,2015-11-22,Beaverdam,VA,USA,Light,I was standing on my back porch looking into the sky and noticed that a star seemed to wiggle. I kept watching for several minutes.,2015.0,"Beaverdam, VA"
37215,37216,2015-11-21,burlington,KY,USA,Circle,flashing lights and changing direction,2015.0,"burlington, KY"
37220,37221,2015-11-21,Vannuys,CA,USA,Egg,Blimp-looking object glowing like a full moon descending into the ground.,2015.0,"Vannuys, CA"
37222,37223,2015-11-21,Indianapolis/Fishers,IN,USA,Circle,"At kitchen window 1:00 a.m.for a drink of water.Saw Big obj., lgt's in circle red,green,etc. came straight towd. window then took off",2015.0,"Indianapolis/Fishers, IN"
37223,37224,2015-11-21,Salt Lake City (north of),UT,USA,Orb,"Orange orb seen from plane flying over northern Utah, Idaho or Oregon Nov. 21, 2015",2015.0,"Salt Lake City (north of), UT"
37224,37225,2015-11-21,Gibsonville,NC,USA,Light,"Solid green light moving slowly or nearly stationary, then suddenly flying off and disappearing",2015.0,"Gibsonville, NC"
37233,37234,2015-11-21,Somerset Center,MI,USA,Oval,Alert Level Changed to Orange.,2015.0,"Somerset Center, MI"
37238,37239,2015-11-20,Glacier,WA,USA,Circle,Three people saw a large orange reddish ball in the western night sky with unusual movement never saw anything like it before.,2015.0,"Glacier, WA"
37240,37241,2015-11-20,Brownfield,TX,USA,Cylinder,"Please see video, can clearly see flying object",2015.0,"Brownfield, TX"
37241,37242,2015-11-20,Windgap,PA,USA,Circle,((HOAX??))  Seen 2 red lights hover in front of my windshield as I drove through windpap tears Penargyl around 7pm Friday night.,2015.0,"Windgap, PA"
37244,37245,2015-11-20,Flowermound,TX,USA,Other,"((HOAX??))  Although DFW airport is close to the area, there was more activity than usual.  Planes lined up close together.",2015.0,"Flowermound, TX"
37246,37247,2015-11-20,White sands missile range,NM,USA,Fireball,"Larges fire ball look like a large commet with a short tale, moving from east to west farely slow for about five second and them move s",2015.0,"White sands missile range, NM"
37247,37248,2015-11-20,rockford,IL,USA,Triangle,Three white triangular objects above cloud ceiling split apart at mach speed 2 times in 5 minutes with light show afterward.,2015.0,"rockford, IL"
37250,37251,2015-11-20,west union,OH,USA,Formation,Saw a series of 4 horizontal orangish lights tracing each other in the sky for a few minutes before they disappeared.,2015.0,"west union, OH"
37265,37266,2015-11-20,Bistib,MA,USA,Unknown,Dozen or so unidentified flying objects near airport.,2015.0,"Bistib, MA"
37266,37267,2015-11-20,east of Lawton,OK,USA,Chevron,1 UAP joined by 2 others,2015.0,"east of Lawton, OK"
37270,37271,2015-11-19,Soddy Daisy,TN,USA,Disk,Multiple craft sighting.,2015.0,"Soddy Daisy, TN"
37273,37274,2015-11-19,Soddy Daisy/Hixson,TN,USA,Disk,Multiple UFO's spotted.,2015.0,"Soddy Daisy/Hixson, TN"
37290,37291,2015-11-18,Lolo,MT,USA,Unknown,Unknown craft with white light in front and slow pulsating deep red light in rear.,2015.0,"Lolo, MT"
37330,37331,2015-11-16,Campton,NH,USA,Triangle,The first set I seen.  Were three orange little balls about the size of street lamps 1 was to the right to wear to the left.,2015.0,"Campton, NH"
37337,37338,2015-11-16,Ocean Beach,CA,USA,Rectangle,"It was a rectangular shape, about the size of a raft I would describe.",2015.0,"Ocean Beach, CA"
37342,37343,2015-11-16,Horseheads,NY,USA,Triangle,Three red lights hovering in triangular formation over Elmira Heights,2015.0,"Horseheads, NY"
37344,37345,2015-11-16,Harmonyville,PA,USA,Light,We saw 11 bright orange lights moving slowly from left to right in formation totally unlike anything explainable.,2015.0,"Harmonyville, PA"
37351,37352,2015-11-15,Marshallberg,NC,USA,Changing,The object was very bright and moved fast zigzagging and disappearing then back in another spot.,2015.0,"Marshallberg, NC"
37354,37355,2015-11-15,Ferguson Falls,MN,USA,Triangle,Black triangle object over highway 3 solid red lights on the corners.,2015.0,"Ferguson Falls, MN"
37357,37358,2015-11-15,Wynanskill,NY,USA,Light,3 lights hovering slowly with a flash of lightning above,2015.0,"Wynanskill, NY"
37366,37367,2015-11-14,Lake In The Hills,IL,USA,Circle,"One word, weird.",2015.0,"Lake In The Hills, IL"
37373,37374,2015-11-14,Palos Park,IL,USA,Changing,"It seemed like 3 or 4 small stars revolving around each other, multi colored blue and red",2015.0,"Palos Park, IL"
37402,37403,2015-11-13,Dubre,KY,USA,Sphere,Had just turned lights off and was looking out at the night sky.  Sky was very clear and starry.  Then I noticed this spherical shaped,2015.0,"Dubre, KY"
37415,37416,2015-11-12,Cleveland (SE section),TN,USA,Light,White flashing lights pulsing around the sky and Red flashing crafts also SE Tennessee,2015.0,"Cleveland (SE section), TN"
37416,37417,2015-11-12,Vandiver,AL,USA,Orb,I observed one very bright round shaped orb that seemed to hover over the treeline. It was fairly low in the sky and after hovering for,2015.0,"Vandiver, AL"
37418,37419,2015-11-12,San Benito,TX,USA,Other,"UFO looks like plane, previous UFO light sphere see.",2015.0,"San Benito, TX"
37420,37421,2015-11-12,none,TX,USA,Other,"Two oval objects, 10-15ft long, seen above road during drive home at night.",2015.0,"none, TX"
37421,37422,2015-11-12,"Brown County, Texas",TX,USA,Oval,"This is an update to a MUFON UFOStalker report I submitted 11/14/2015 and a warning,",2015.0,"Brown County, Texas, TX"
37427,37428,2015-11-11,Centre,AL,USA,Fireball,Watched for 4 minutes from 68 bypass to the old Big-E parking lot.  ((NUFORC Note:  No information provided.  PD)),2015.0,"Centre, AL"
37438,37439,2015-11-11,Hauppauge,NY,USA,Light,Vibrant blue light in the sky; stayed visable for about 10 minutes.,2015.0,"Hauppauge, NY"
37441,37442,2015-11-10,Gardiner/Pittston,ME,USA,Light,Object seen emitting objects over a field and the cars engine started acting weird.,2015.0,"Gardiner/Pittston, ME"
37464,37465,2015-11-09,Scenic,AZ,USA,Light,At 19:00 I saw 2 very bright lights next to each other the 1 on the right was a little higher in the sky.  They were about the size of,2015.0,"Scenic, AZ"
37472,37473,2015-11-09,Rotterdam/Amsterdam,NY,USA,Circle,"Large size and very bright light in the sky about 20x the size of an avg. ""shooting star."" It was going across the sky, SLOW",2015.0,"Rotterdam/Amsterdam, NY"
37476,37477,2015-11-08,Panguitch,UT,USA,Changing,Red light in sky. It seemed as it turned there was a luminous light emitting smoke or mist that lit up the whole canyon. After it clear,2015.0,"Panguitch, UT"
37479,37480,2015-11-08,Corpus Christi (south of),TX,USA,Circle,White circular craft at high speed and altitude,2015.0,"Corpus Christi (south of), TX"
37493,37494,2015-11-08,Swain,NY,USA,Triangle,Very Large black slow moving triangle slowly fades then helicopters show up.,2015.0,"Swain, NY"
37495,37496,2015-11-08,Rockvile,MD,USA,Circle,"6 circular very larger silver balls each the size a moving truck, in a triangle formation hovering above the interstate at night",2015.0,"Rockvile, MD"
37497,37498,2015-11-08,Abita Springs,LA,USA,Light,This is the second time I have seen floating blue lights in my neighborhood at night and can't figure out what they are.,2015.0,"Abita Springs, LA"
37505,37506,2015-11-08,Tridelphia,WV,USA,Fireball,"Bluish, white sphere, with white tail in sky.",2015.0,"Tridelphia, WV"
37506,37507,2015-11-08,Walkertown (Johns Road),NC,USA,Fireball,"It was coming from the North, at first we saw  like a fire ball then we saw, what looked like a tringle of three little fire balls and",2015.0,"Walkertown (Johns Road), NC"
37509,37510,2015-11-08,Trotwood/Englewood,OH,USA,Light,I was taking my dog out and I saw 6 flashing lights in the sky swerving in all directions.,2015.0,"Trotwood/Englewood, OH"
37525,37526,2015-11-07,Tustin (viewed from),CA,USA,Circle,Mini-Moon like light appeared and traveled partial across sky creating huge light path. ((NUFORC Note:  US Navy missile launch.  PD)),2015.0,"Tustin (viewed from), CA"
